time,H2O_ppm,d18O,dD,d_excess,met_temp,met_pressure,met_rh,met_vapor_pressure,met_wspd,met_wdir,rad_sw_down,rad_sw_up,rad_lw_down,rad_lw_up,rad_net,isen_225_ipv,isen_225_gph,isen_500_ipv,isen_500_gph,isen_825_ipv,isen_825_gph,flux_2m_h2o,flux_2m_h2o_density,flux_2m_co2_density,flux_3m_h2o,flux_3m_h2o_density,flux_3m_co2_density,flux_5m_h2o,flux_5m_h2o_density,flux_5m_co2_density,flux_10m_h2o,flux_10m_h2o_density,flux_10m_co2_density,flux_15m_h2o,flux_15m_h2o_density
2023-01-07 16:00:00,2642.2132546625744,-33.96075538317534,-269.16409685585,2.5219462095527367,-11.021112103713806,72.00344930447183,80.05573954096211,0.1905742796154165,1.8301987623040454,54.85381090934095,226.54043998206578,178.32207689877433,223.8954667762173,239.29492159157292,32.896078762561274,6.48471679813799e-06,11026.64594218558,2.0656149000936387e-07,5664.280891728079,2.8685750245344992e-08,1821.869467849295,,,,,,,0.006380184200999999,22.6012085,7.78666314,0.005025178474000001,16.72813367843628,7.10185918,0.006933109765000001,5.206209919999999
2023-01-07 17:00:00,3329.834569280126,-33.31170722612533,-259.5402358248578,6.953421984144797,-8.10147235381594,72.03165640997067,73.45830195380374,0.22508694873609564,0.4739412005784328,183.46199620794047,347.99915436940597,343.6071442661503,191.45169975270488,253.92402871701566,-58.01642119355559,5.506397115146817e-06,11032.828074729841,1.373691842012608e-07,5671.77091505612,-1.261912813538498e-06,1824.653439709897,,,,-0.01874264494,5.345472,2.31450436,-0.00416141377,23.7725215,7.7428783999999995,-0.008261661350000001,16.1291892528534,7.516317369999999,-0.005125645055,5.230533340000001
2023-01-07 18:00:00,3781.9805907604064,-32.78356823395848,-256.1348529070341,6.133692964633796,-6.108660122650597,72.02404935147435,70.29273347413533,0.2549446208673008,0.5396977337338419,205.7392079700878,452.30657191344335,471.9421853486185,191.66854647271776,268.14472663629886,-96.06078933215763,4.55538105691914e-06,11033.271451886347,1.3366400965503358e-07,5673.045351778734,-1.4399466420911685e-06,1817.121416078734,0.0044341465356,23.1932489,6.28920254,0.0015947908453000001,21.9281668,7.02821422,0.0004396084510000001,21.011748599999997,7.02386327,0.006939617229999998,18.71660137176515,7.487748430000001,-0.0004948649779999998,3.5159075499999997
2023-01-07 19:00:00,3967.0805192517996,-32.98938048467632,-256.1672834456393,7.747760431771171,-5.134926286628444,71.96152396573193,67.43104884299385,0.2658022448886167,0.9015183008290033,226.19344636962927,511.5377936281332,551.2368896344248,195.70635546778223,284.96867023206454,-128.92617201156864,4.249541052556825e-06,11032.079053302796,2.1734191491244607e-07,5671.192650816403,-1.7067798946934926e-06,1806.9511646687622,0.0019161345320000002,26.066550799999998,6.250108699999999,0.00179212382,24.4197959,7.016420800000001,0.0017865961959999998,20.3695239,7.58924031,-0.0028817538290999995,20.43658018112182,7.496098559999999,-0.00019378278589999998,2.72952571
2023-01-07 20:00:00,4207.927073425497,-33.37057448505479,-256.7863252580461,10.178270622392194,-4.456863827953903,71.93938122391059,65.29654478867327,0.27260946788346924,1.1970030724478726,207.8284256641106,507.2443187139914,559.7707382043797,212.84188403009634,295.0689837645002,-134.77678534009615,4.588067340418262e-06,11031.04706271762,3.6091269849293454e-07,5668.2997695857675,-1.72314639300096e-06,1797.2732013733446,-0.005099649618,25.260450400000003,6.2545939200000005,-0.004313779057,25.337785999999998,6.991636229999998,-0.000773143499,23.7438458,7.64087653,-0.0010755611065,19.21845746040345,7.66171615,-0.00037061544629999997,5.762533219999999
2023-01-07 21:00:00,4218.574012877103,-33.05311718711944,-254.68221400465583,9.742723492299596,-4.761174095618781,71.94838503956083,69.34934899851552,0.2822082097665197,1.520560095135482,182.47316315868042,428.8570069902716,486.113817936753,197.2421557824874,287.8026871020789,-147.81547813632565,5.243529224060283e-06,11036.164608121206,4.785684475580842e-07,5670.682083680966,-1.4997103028140617e-06,1794.4577132365341,-0.003913824989,25.404706,6.26313628,-0.0035400977876,25.7143004,7.059665950000001,-0.002190188984,26.6552085,7.645679670000001,-0.0031290356819999995,19.154822111129757,7.64300478,-0.006043633339,5.5489459100000005
2023-01-07 22:00:00,3982.2878297587017,-32.50444688245476,-255.33947934525878,4.696095714379325,-6.008365893575054,71.95847958483883,74.2277740822423,0.2717222669316634,1.023927613142995,225.22272576816184,296.01020798604225,347.81445055311406,191.25405568894433,275.67901989839316,-136.30893052513554,5.073808477128072e-06,11043.096934963885,6.071558052847583e-07,5674.5083675211,-1.1900699971025742e-06,1797.64569925966,-0.004479157713,25.7413661,6.2501931,-0.003121116315,25.9534265,7.060865809999999,-0.00249819529,27.325548400000006,7.633117980000001,-0.00262116404,19.64032256603242,7.59250894,-0.001493517199,5.44547658
2023-01-07 23:00:00,3407.467792474202,-31.283363713173166,-254.7674827390551,-4.500573033669755,-7.774965760083301,71.96319768088291,80.13000975642356,0.25246970070815344,1.0734487001298303,248.18406336551436,72.85395127633511,89.36652217415552,188.8929681811243,247.9166269316123,-75.63657591026922,4.21355203112371e-06,11049.836265173028,4.025925435223192e-07,5679.431061252155,8.451693335403907e-07,1800.2377277297921,-0.010654464839999999,23.688181600000004,6.2762609099999995,-0.007693241354,23.8874603,7.09741934,0.003680907511,25.687834699999996,7.64473948,0.007093701172,17.75692999362946,7.61058359,0.010750358560000001,4.979510439999999
2023-01-08 00:00:00,2754.9109314012967,-32.23907438762057,-263.08851749218667,-5.175922391222064,-10.533102398539175,71.98541722033397,86.01007560826795,0.2139541060670795,1.1872555557508202,198.78848339388966,7.3039061318653085,10.781352436109255,183.89696931434744,233.448920375161,-53.04399914619021,3.0580810495945652e-06,11057.365796175474,2.3252013661711455e-07,5685.431116226913,4.315500950144452e-06,1804.104701375883,-0.016209614,20.5364321,6.40563345,-0.012607942110000001,20.519480700000003,7.264330750000001,-0.0018414482220000007,22.737378899999996,7.80350745,-0.0031303483,15.43993473052978,7.71738561,-0.00010565327800000023,5.41893699
2023-01-08 01:00:00,2423.52510725281,-32.91306608112954,-267.80015460167846,-4.495625952642115,-11.770480284608544,72.01984671394948,82.48255802916638,0.18460479723009066,1.6656919475939296,188.5847155516641,-3.8641250231975204,-2.4500641836791024,180.2284449401811,231.1277038413842,-52.28751075195316,2.019063384740015e-06,11064.287082119155,1.9010091762538108e-07,5691.777141925562,7.094813273440989e-06,1808.2732883531671,-0.0184603923,18.5748799,6.48107425,-0.01719374626,17.7583277,7.356348549999999,-0.00503365965,20.3503984,7.86040107,-0.008918966768,12.53368109464644,7.779127330000001,-0.00409694909,5.497841759999999
2023-01-08 02:00:00,2219.941060108734,-33.327752675557136,-269.73722302332516,-3.1152016188681304,-12.681296789236223,72.04470794911856,80.90519748745798,0.1668833058949841,1.6420095933878285,157.1882299582394,-3.6538589910301393,-2.5083871206409722,179.5508378750002,229.268877097688,-50.883076490575945,1.4186516853060189e-06,11068.473495830654,1.687578473528401e-07,5695.566486505413,1.056062494617284e-05,1809.4271186840078,-0.01927566077,17.9755654,6.503463920000001,-0.01664614556,16.7360848,7.37130389,-0.008689525429999997,18.9051893,7.87769722,0.0012623148699999996,10.933408915996552,7.786191509999999,0.0042971572,5.44650365
2023-01-08 03:00:00,1962.173268437452,-33.898287321917174,-275.01371072919966,-3.8274121538622694,-14.226798929116773,72.03912382952805,82.8245083425552,0.1489277826343224,1.4638206847840156,178.55914436596075,-3.3756615639300067,-2.3115119394283936,180.60645288128026,224.84718719901647,-45.30580159277597,1.156991661686156e-06,11077.115666745549,1.3206258314786443e-07,5702.591339288173,1.4908720027053033e-05,1813.0180339257777,-0.018247950509999996,16.2487266,6.55334947,-0.01278962287,15.404553400000001,7.424039899999999,-0.0006342951099999997,17.328501900000003,7.94421587,-0.00479771639,9.419781386852264,7.82377089,-0.0009017785799999998,5.40969082
2023-01-08 04:00:00,1786.9555282786666,-34.26568090943795,-278.4948497086734,-4.36940243316988,-14.778853454349914,72.04386409217081,81.67331415048763,0.1401014362309115,1.5563584315634813,162.91055546864806,-3.4676591075329264,-2.2397336024640526,175.21317306101926,221.43415404138517,-47.47831977397432,1.8184738877275597e-06,11078.806101605194,9.707857481629647e-08,5702.28414511905,1.880948730085262e-05,1809.5588684194777,-0.017039952610000002,15.5240765,6.6372282799999995,-0.01650680955,14.795608599999998,7.514101539999999,-0.0046086259499999995,16.1759436,8.02052019,-0.0021552161099999993,8.199492156505586,7.88519351,0.004994043291,5.431590880000001
2023-01-08 05:00:00,1692.310054824534,-34.512241361572016,-281.25854111614564,-5.160610223569579,-15.49867340953236,72.0568107514985,82.24042334792055,0.13233832521363456,1.560041230681174,137.3288742970842,-2.8091625231722928,-2.35598339689021,179.61427048845337,218.93642205178898,-39.786730793893256,2.3019056226816906e-06,11086.757166584972,8.559420830619939e-08,5708.36714647071,2.1038221056838884e-05,1812.857863639106,-0.016050641889999998,15.746874899999998,6.63034972,-0.004962076794000001,13.9450283,7.5174097,0.0052582484,16.1112869,8.00018647,0.00846029924,8.187614023685455,7.82959342,0.017556546082,5.372966539999999
2023-01-08 06:00:00,1811.324223011786,-34.15328553063932,-276.90749785927767,-3.6812136141630547,-15.069033108327778,72.03755398132445,81.46701929901748,0.13600846635186628,1.746759572593692,138.52530036464267,-2.352850368063624,-1.8770320738171113,197.92726941513945,226.07105107607728,-28.592283233510923,1.711244687275874e-06,11089.244840091615,1.1185719209096431e-07,5708.926292313197,2.1886325028055804e-05,1811.5787569149122,-0.008940981260000001,15.6478351,6.59886861,-0.00233388545,15.006042700000002,7.46710974,0.015662870438000003,16.3113175,7.969880800000001,0.01581834981,8.345159471035004,7.770915070000001,0.014575664894000001,5.3206552899999995
2023-01-08 07:00:00,1809.4655049204782,-33.53692673571502,-275.21261723203213,-6.917203346311954,-15.355676370922323,72.03068026575764,82.73889430573162,0.13444459275387824,1.5037039585818524,157.93152611082013,-2.9712302152263437,-2.2679332095991813,181.5119965235679,218.92268573839175,-38.09890464755636,1.8257538662345514e-06,11091.253749242196,2.436747427424009e-07,5707.373330429725,2.2569948454830435e-05,1808.6789063652911,-0.015327320744000002,15.6648656,6.575575410000001,-0.01063666411,14.7990483,7.427286159999999,-0.0040549854500000005,16.4349388,7.95643239,0.0014476574000000003,8.327578961849213,7.77010386,0.0020692500200000007,5.33542148
2023-01-08 08:00:00,1709.1257338349185,-33.656027644169136,-277.26666198986436,-8.018440836511266,-16.195594215015838,72.00075411925494,83.32999668634395,0.1255955677683134,1.4582404787094523,152.49740305766915,-2.9955187608533422,-2.088356052404253,181.26731581037185,219.18290734759452,-38.83963250852235,1.8678830454546726e-06,11092.516318154669,4.046350964836982e-07,5703.82513310768,2.2811163507895814e-05,1804.9049263065795,-0.007850825714,15.165616,6.619176660000001,-0.0157995000545,15.6565503,7.502827160000001,0.00445440338,15.911060200000001,7.98787218,0.016806991777999998,7.827576398849491,7.79491364,0.028762128937000003,5.3658676199999995
2023-01-08 09:00:00,1679.9423619584918,-33.89538205129646,-278.44760222219776,-7.2845458118261295,-16.458845696016827,72.00084621313636,83.88650029749259,0.12334860748370179,1.5556846541899818,108.7917628325225,-2.7040028567366923,-2.17453520472537,183.3872157165057,218.22745089254065,-35.372333679292154,1.6755106548264896e-06,11097.705695240755,4.918387641402332e-07,5704.547095859675,2.4401678054136996e-05,1806.2752593494715,-0.009446794356,15.396529999999997,6.5937248,-0.006252921281999999,14.252589799999997,7.4483131700000005,0.0011199139200000002,15.716566000000002,7.984203379999999,0.00137076028,7.761521220207216,7.742840489999999,-0.001981614108,5.356765599999999
2023-01-08 10:00:00,1794.8417668335273,-33.96503274056693,-276.75459138328483,-5.034329458749368,-15.626238276007966,71.99368952463429,83.72045974179979,0.13276564188183398,1.1528748917835394,88.88457777937342,-1.9504887857966653,-1.8925315231476953,204.56672832665112,227.54313141021947,-23.032280836775687,2.337854149783094e-06,11096.02821357459,4.6910349585731054e-07,5701.6822795017615,1.8721541941150175e-05,1803.3541868783998,-0.00645123969,15.254881800000003,6.55517837,-0.00440114023,14.9514151,7.44275509,0.0044901706,16.2509095,7.95816334,0.0018182712629999996,9.031917452812197,7.45792698,0.00356094123,5.295153439999999
2023-01-08 11:00:00,1994.4610418965804,-33.16942136878312,-271.0273633765089,-5.671992426243858,-15.08512361351161,71.99194421834692,84.17137971781771,0.14003570428621906,1.3015782270269696,104.264182068286,-2.4434590348425824,-1.8793873324653438,200.67326013087552,229.06903280047732,-28.926629237277897,2.972108864597472e-06,11100.946073570594,5.685407689155168e-07,5702.629241016195,1.981180643739188e-05,1804.5644087621013,-0.005562116199999999,15.928149499999998,6.48783033,-0.0069895064,15.5541404,7.37393174,-0.0033037034340000007,16.963650899999998,7.902217519999999,-0.0009825491649999999,9.608092427253725,7.4205630099999995,-0.00045478583699999983,5.282640720000001
2023-01-08 12:00:00,1962.8857664545449,-33.41197973201451,-273.6712747220335,-6.375436865917454,-15.122348418878426,71.98002788755481,84.36145935193989,0.13994297035259254,1.1962959890886657,112.62673090329132,-2.053066024365632,-1.9084227327837882,205.26802748132457,228.7988003384749,-23.656056920589084,2.9956137594513413e-06,11103.105191260156,6.754536098917286e-07,5700.1231102988395,2.1736901784392003e-05,1801.330717264742,-0.005791925791999999,16.0171579,6.484324679999999,-0.002232375968,15.550565999999998,7.3715382,-0.0012106450809999999,16.8214719,7.905850139999999,0.0035375233259999994,9.415429890155792,7.517131589999999,0.0033326117499999997,5.31338413
2023-01-08 13:00:00,2373.2077871380934,-32.96133736011593,-265.0541075890232,-1.3634087080958164,-13.3406743494667,71.94563003223972,83.67829450153923,0.16255500070134982,1.1003087176141226,147.10052671658678,-1.02368822344939,-1.2827128047840368,242.97187061469918,247.47282312541273,-4.229260478632986,2.6176703163602984e-06,11107.323779916445,7.388474092792201e-07,5699.13737010243,2.2373896616673943e-05,1798.147735075723,-0.0075703764750000005,17.213998,6.47812968,-0.005048687784,16.465873199999997,7.344844610000001,-0.006754559524,17.9048084,7.899468040000001,-0.00418783478,10.395743548870087,7.44549218,-0.00044028767299999984,5.27060075
2023-01-08 14:00:00,2190.22924102694,-32.79722808203252,-266.24577030348206,-3.867945647221831,-14.14466771316821,71.9460988865347,83.40231470317502,0.15088309574880182,1.2718700758128674,143.75854364328382,-2.60925967333171,-1.8006685533025863,196.37476667995784,229.55111327833814,-34.021347188432095,2.580248261621348e-06,11110.887760989599,7.15648168612156e-07,5699.256462904679,2.3119485863124578e-05,1797.1577090418375,-0.006059340763000001,16.770936,6.48163923,6.565527000000024e-05,16.7823547,7.41810496,-0.0036923980700000005,18.2422409,7.8990161400000005,-0.003967733984,10.243207335472109,7.69170003,-0.0014511353200000001,5.325116540000001
2023-01-08 15:00:00,2400.1309567004905,-32.59755289567881,-263.2245492424011,-2.444126076970657,-13.11556239237513,71.96411632673748,82.83491393855465,0.16413312481718023,0.9029189296646329,142.27026709338242,24.97049262325497,25.25540137904018,227.6835302056327,244.7912224705807,-17.328859616626094,2.196346867897305e-06,11116.719106591507,6.647827313482364e-07,5702.5432699136845,2.348468817751265e-05,1801.2616669607758,-0.0019742234960000004,17.3259537,6.50064659,-0.002520526745,16.8788188,7.365314079999999,-0.0010478598593,18.3989405,7.92626551,-0.0004551432400000002,10.510408580303192,7.70913303,0.0039238430646000005,5.3084771
2023-01-08 16:00:00,2636.5406664559887,-31.277699319466613,-251.23371016581902,-1.0121156100861373,-11.02398095321035,71.97428695158375,74.47400072121624,0.1770808799082749,0.5379491246484112,198.95719107820574,197.8578239273685,176.38129163872543,186.52557760426618,237.1761048024399,-29.148278427993457,1.538477338365311e-06,11119.888310765355,7.04128817661302e-07,5702.462809057052,1.068990411101296e-05,1801.3934302356245,-0.0021416082190600003,17.385188099999997,6.4346798000000005,-0.002057846503,17.442711,7.24795102,-0.00020078963899999999,18.860833399999997,7.845819199999999,-0.0028328533220000006,11.248963713645937,7.622957380000001,-0.000636231514,5.247190029999999
2023-01-08 17:00:00,2886.1305524141326,-31.305981916333078,-248.01177170399473,2.4360836266698804,-8.665685044038778,71.95288805089662,67.86693022878978,0.19789632519798286,0.9387378031040658,178.7391012677903,345.1812162268045,331.55792601440317,184.23120020518735,250.51313720299723,-52.62168949697798,1.4585486952303403e-06,11123.981688885322,6.933745129804783e-07,5703.600151183756,-4.959181151535454e-07,1801.0166413849556,-0.0016955762284000002,17.498973799999998,6.377950589999999,-0.0011170426640000001,17.574601899999998,7.17045766,6.54903607e-05,18.9557264,7.77390988,-0.0038737538699999997,11.276832222938538,7.55779094,-0.00129980825,5.274094580000001
